Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-07-01 00:00:00+08:00,10.16,10.29,10.15,10.24,228160900,0.0,0.0,0.0
2024-07-02 00:00:00+08:00,10.23,10.26,10.16,10.18,149574100,0.0,0.0,0.0
2024-07-03 00:00:00+08:00,10.22,10.24,10.16,10.16,102745700,0.0,0.0,0.0
2024-07-04 00:00:00+08:00,10.2,10.26,10.19,10.23,199830800,0.0,0.0,0.0
2024-07-05 00:00:00+08:00,10.25,10.29,10.23,10.24,115002200,0.0,0.0,0.0
2024-07-08 00:00:00+08:00,10.24,10.26,10.18,10.23,162017800,0.0,0.0,0.0
2024-07-09 00:00:00+08:00,10.26,10.31,10.2,10.27,206556700,0.0,0.0,0.0
2024-07-10 00:00:00+08:00,10.3,10.33,10.27,10.32,208465700,0.0,0.0,0.0
2024-07-11 00:00:00+08:00,10.31,10.35,10.3,10.31,142347300,0.0,0.0,0.0
2024-07-12 00:00:00+08:00,10.25,10.27,10.23,10.25,106621600,0.0,0.0,0.0
2024-07-15 00:00:00+08:00,10.26,10.27,10.21,10.25,106665200,0.0,0.0,0.0
2024-07-16 00:00:00+08:00,10.26,10.28,10.23,10.25,72580000,0.0,0.0,0.0
2024-07-17 00:00:00+08:00,10.25,10.26,10.19,10.2,90612730,0.0,0.0,0.0
2024-07-18 00:00:00+08:00,10.13,10.13,10.03,10.13,179856400,0.0,0.0,0.0
2024-07-19 00:00:00+08:00,10.1,10.1,10.0,10.0,160594700,0.0,0.0,0.0
2024-07-22 00:00:00+08:00,9.99,10.0,9.71,9.8,265408200,0.0,0.0,0.0
2024-07-23 00:00:00+08:00,9.85,9.93,9.85,9.92,80685950,0.0,0.0,0.0
2024-07-26 00:00:00+08:00,9.71,9.78,9.66,9.78,147656500,0.0,0.0,0.0
2024-07-29 00:00:00+08:00,9.88,9.92,9.74,9.75,102441000,0.0,0.0,0.0
2024-07-30 00:00:00+08:00,9.71,9.71,9.56,9.69,171914100,0.0,0.0,0.0
2024-07-31 00:00:00+08:00,9.66,9.73,9.61,9.72,57270040,0.0,0.0,0.0
2024-08-01 00:00:00+08:00,9.82,9.87,9.8,9.86,66132900,0.0,0.0,0.0
2024-08-02 00:00:00+08:00,9.72,9.74,9.62,9.63,199101000,0.0,0.0,0.0
2024-08-05 00:00:00+08:00,9.46,9.48,8.92,8.92,574318932,0.0,0.0,0.0
2024-08-06 00:00:00+08:00,9.06,9.2,8.76,9.05,289536577,0.0,0.0,0.0
2024-08-07 00:00:00+08:00,9.12,9.39,9.08,9.37,127202167,0.0,0.0,0.0
2024-08-08 00:00:00+08:00,9.2,9.31,9.15,9.26,78214808,0.0,0.0,0.0
2024-08-09 00:00:00+08:00,9.4,9.48,9.37,9.47,69757964,0.0,0.0,0.0
