Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-09-12 00:00:00+08:00,4.54,4.62,4.52,4.54,18431770,0.0,0.0
2002-09-13 00:00:00+08:00,4.52,4.54,4.49,4.52,15555358,0.0,0.0
2002-09-16 00:00:00+08:00,4.49,4.52,4.39,4.39,30163534,0.0,0.0
2002-09-17 00:00:00+08:00,4.39,4.49,4.32,4.47,46028544,0.0,0.0
2002-09-18 00:00:00+08:00,4.39,4.39,4.35,4.37,23439914,0.0,0.0
2002-09-19 00:00:00+08:00,4.37,4.44,4.35,4.39,17574023,0.0,0.0
2002-09-20 00:00:00+08:00,4.37,4.39,4.32,4.37,25081061,0.0,0.0
2002-09-23 00:00:00+08:00,4.37,4.47,4.37,4.37,57017686,0.0,0.0
2002-09-24 00:00:00+08:00,4.37,4.37,4.37,4.37,0,0.0,0.0
2002-09-25 00:00:00+08:00,5.44,5.46,5.16,5.18,21520679,0.0,0.0
2002-09-26 00:00:00+08:00,5.23,5.27,5.16,5.18,19336382,0.0,0.0
2002-09-27 00:00:00+08:00,5.19,5.23,4.97,4.97,25231957,0.0,0.0
2002-09-30 00:00:00+08:00,4.82,4.82,4.63,4.69,29324459,0.0,0.0
2002-10-01 00:00:00+08:00,4.54,4.75,4.54,4.65,22869007,0.0,0.0
2002-10-02 00:00:00+08:00,4.82,4.84,4.71,4.71,20267081,0.0,0.0
2002-10-03 00:00:00+08:00,4.63,4.67,4.56,4.56,13237822,0.0,0.0
2002-10-04 00:00:00+08:00,4.52,4.71,4.5,4.63,19890941,0.0,0.0
2002-10-07 00:00:00+08:00,4.63,4.63,4.52,4.52,13260086,0.0,0.0
2002-10-08 00:00:00+08:00,4.52,4.65,4.52,4.6,15838795,0.0,0.0
2002-10-09 00:00:00+08:00,4.63,4.71,4.6,4.6,14880204,0.0,0.0
2002-10-10 00:00:00+08:00,4.6,4.6,4.6,4.6,0,0.0,0.0
2002-10-11 00:00:00+08:00,4.63,4.67,4.56,4.58,20046332,0.0,0.0
2002-10-14 00:00:00+08:00,4.58,4.63,4.54,4.56,15875408,0.0,0.0
2002-10-15 00:00:00+08:00,4.6,4.86,4.6,4.84,70110224,0.0,0.0
2002-10-16 00:00:00+08:00,4.93,4.97,4.75,4.84,49850793,0.0,0.0
2002-10-17 00:00:00+08:00,4.78,4.9,4.78,4.8,37033784,0.0,0.0
2002-10-18 00:00:00+08:00,4.86,5.06,4.86,5.05,55515546,0.0,0.0
2002-10-21 00:00:00+08:00,5.05,5.08,4.93,4.97,44149600,0.0,0.0
2002-10-22 00:00:00+08:00,5.01,5.19,4.95,4.95,44379266,0.0,0.0
2002-10-23 00:00:00+08:00,5.01,5.18,4.95,5.16,45811158,0.0,0.0
2002-10-24 00:00:00+08:00,5.21,5.27,5.05,5.06,51399805,0.0,0.0
2002-10-25 00:00:00+08:00,5.03,5.14,5.01,5.03,25058116,0.0,0.0
2002-10-28 00:00:00+08:00,5.06,5.33,5.06,5.21,75074982,0.0,0.0
2002-10-29 00:00:00+08:00,5.25,5.27,5.12,5.18,25467850,0.0,0.0
2002-10-30 00:00:00+08:00,5.01,5.1,4.93,5.03,51723261,0.0,0.0
2002-10-31 00:00:00+08:00,5.05,5.12,5.01,5.03,27401117,0.0,0.0
2002-11-01 00:00:00+08:00,5.03,5.12,4.9,4.91,27801505,0.0,0.0
2002-11-04 00:00:00+08:00,4.97,5.12,4.97,5.05,37304976,0.0,0.0
2002-11-05 00:00:00+08:00,5.08,5.08,4.97,4.99,16802975,0.0,0.0
2002-11-06 00:00:00+08:00,5.05,5.14,5.01,5.12,40890223,0.0,0.0
2002-11-07 00:00:00+08:00,5.19,5.21,5.12,5.16,46430662,0.0,0.0
2002-11-08 00:00:00+08:00,5.12,5.31,5.12,5.29,57035463,0.0,0.0
2002-11-11 00:00:00+08:00,5.33,5.33,5.1,5.1,31590735,0.0,0.0
2002-11-12 00:00:00+08:00,5.05,5.18,5.05,5.14,22821858,0.0,0.0
2002-11-13 00:00:00+08:00,5.14,5.18,5.08,5.1,21618408,0.0,0.0
2002-11-14 00:00:00+08:00,5.16,5.19,5.1,5.1,29617021,0.0,0.0
2002-11-15 00:00:00+08:00,5.19,5.46,5.19,5.46,94521703,0.0,0.0
2002-11-18 00:00:00+08:00,5.61,5.83,5.61,5.72,194250996,0.0,0.0
2002-11-19 00:00:00+08:00,5.72,5.72,5.36,5.57,68527825,0.0,0.0
2002-11-20 00:00:00+08:00,5.59,5.76,5.53,5.61,105663391,0.0,0.0
2002-11-21 00:00:00+08:00,5.72,5.72,5.42,5.42,48037833,0.0,0.0
2002-11-22 00:00:00+08:00,5.53,5.72,5.53,5.61,56738457,0.0,0.0
2002-11-25 00:00:00+08:00,5.59,5.59,5.34,5.46,34891240,0.0,0.0
2002-11-26 00:00:00+08:00,5.42,5.53,5.38,5.4,24842780,0.0,0.0
2002-11-27 00:00:00+08:00,5.34,5.44,5.27,5.29,25500927,0.0,0.0
2002-11-28 00:00:00+08:00,4.95,5.16,4.93,5.01,101803153,0.0,0.0
2002-11-29 00:00:00+08:00,4.97,5.05,4.93,4.97,38351502,0.0,0.0
2002-12-02 00:00:00+08:00,4.97,4.97,4.97,4.97,0,0.0,0.0
2002-12-03 00:00:00+08:00,4.75,4.91,4.71,4.9,33649928,0.0,0.0
2002-12-04 00:00:00+08:00,4.86,4.88,4.78,4.8,23135462,0.0,0.0
2002-12-05 00:00:00+08:00,4.8,4.9,4.8,4.86,23629046,0.0,0.0
2002-12-06 00:00:00+08:00,4.86,4.88,4.84,4.86,15815730,0.0,0.0
2002-12-09 00:00:00+08:00,4.93,5.01,4.9,4.97,31377898,0.0,0.0
2002-12-10 00:00:00+08:00,4.95,4.97,4.82,4.86,25045900,0.0,0.0
2002-12-11 00:00:00+08:00,4.88,5.12,4.86,4.9,64206199,0.0,0.0
2002-12-12 00:00:00+08:00,4.9,4.93,4.76,4.86,38320102,0.0,0.0
2002-12-13 00:00:00+08:00,4.9,4.91,4.78,4.78,24595519,0.0,0.0
2002-12-16 00:00:00+08:00,4.75,4.82,4.73,4.75,12996712,0.0,0.0
2002-12-17 00:00:00+08:00,4.8,4.82,4.75,4.75,19283698,0.0,0.0
2002-12-18 00:00:00+08:00,4.75,4.8,4.67,4.67,19684351,0.0,0.0
2002-12-19 00:00:00+08:00,4.67,4.8,4.67,4.71,27096302,0.0,0.0
2002-12-20 00:00:00+08:00,4.78,5.03,4.78,5.03,187933404,0.0,0.0
2002-12-23 00:00:00+08:00,5.08,5.12,5.05,5.05,110600255,0.0,0.0
2002-12-24 00:00:00+08:00,5.05,5.05,4.9,4.93,36182701,0.0,0.0
2002-12-25 00:00:00+08:00,4.93,4.99,4.88,4.9,24750756,0.0,0.0
2002-12-26 00:00:00+08:00,4.9,4.97,4.88,4.97,14356518,0.0,0.0
2002-12-27 00:00:00+08:00,4.99,5.19,4.97,5.08,80081176,0.0,0.0
2002-12-30 00:00:00+08:00,5.05,5.05,4.97,5.03,34344858,0.0,0.0
2002-12-31 00:00:00+08:00,5.03,5.05,4.93,4.95,18155471,0.0,0.0
2003-01-01 00:00:00+08:00,4.95,4.95,4.95,4.95,0,0.0,0.0
2003-01-02 00:00:00+08:00,5.05,5.19,4.97,5.1,79609710,0.0,0.0
2003-01-03 00:00:00+08:00,5.12,5.25,5.1,5.19,84980128,0.0,0.0
2003-01-06 00:00:00+08:00,5.19,5.27,5.14,5.19,56540943,0.0,0.0
2003-01-07 00:00:00+08:00,5.23,5.33,5.19,5.19,65178328,0.0,0.0
2003-01-08 00:00:00+08:00,5.23,5.33,5.19,5.29,77738120,0.0,0.0
2003-01-09 00:00:00+08:00,5.29,5.36,5.19,5.19,56923720,0.0,0.0
2003-01-10 00:00:00+08:00,5.23,5.42,5.23,5.34,111849735,0.0,0.0
2003-01-13 00:00:00+08:00,5.38,5.49,5.36,5.44,67955064,0.0,0.0
2003-01-14 00:00:00+08:00,5.49,5.61,5.46,5.53,77677554,0.0,0.0
2003-01-15 00:00:00+08:00,5.57,5.59,5.44,5.47,60480083,0.0,0.0
2003-01-16 00:00:00+08:00,5.47,5.68,5.47,5.51,119679700,0.0,0.0
2003-01-17 00:00:00+08:00,5.55,5.57,5.4,5.4,43730533,0.0,0.0
2003-01-20 00:00:00+08:00,5.46,5.49,5.4,5.49,28545931,0.0,0.0
2003-01-21 00:00:00+08:00,5.53,5.68,5.51,5.51,84657664,0.0,0.0
2003-01-22 00:00:00+08:00,5.51,5.64,5.44,5.61,54532761,0.0,0.0
2003-01-23 00:00:00+08:00,5.64,5.98,5.55,5.98,194828692,0.0,0.0
2003-01-24 00:00:00+08:00,6.09,6.24,5.98,6.05,250049056,0.0,0.0
2003-01-27 00:00:00+08:00,6.05,6.2,5.83,5.87,108635134,0.0,0.0
2003-01-28 00:00:00+08:00,5.98,6.05,5.83,6.02,81112857,0.0,0.0
2003-01-29 00:00:00+08:00,6.02,6.02,6.02,6.02,0,0.0,0.0
2003-02-06 00:00:00+08:00,6.02,6.13,5.72,5.72,91616861,0.0,0.0
2003-02-07 00:00:00+08:00,5.76,5.83,5.36,5.46,73179756,0.0,0.0
2003-02-10 00:00:00+08:00,5.42,5.42,5.16,5.19,49182829,0.0,0.0
2003-02-11 00:00:00+08:00,5.14,5.36,5.12,5.25,57611252,0.0,0.0
2003-02-12 00:00:00+08:00,5.23,5.31,5.18,5.23,40593713,0.0,0.0
2003-02-13 00:00:00+08:00,5.23,5.25,5.05,5.05,36698553,0.0,0.0
2003-02-14 00:00:00+08:00,5.08,5.14,5.01,5.05,24474330,0.0,0.0
2003-02-17 00:00:00+08:00,5.19,5.34,5.16,5.33,39028205,0.0,0.0
2003-02-18 00:00:00+08:00,5.27,5.27,5.14,5.21,22181849,0.0,0.0
2003-02-19 00:00:00+08:00,5.23,5.27,5.08,5.1,27398321,0.0,0.0
2003-02-20 00:00:00+08:00,5.1,5.14,5.03,5.05,28390229,0.0,0.0
2003-02-21 00:00:00+08:00,5.12,5.12,5.03,5.05,14230296,0.0,0.0
2003-02-24 00:00:00+08:00,5.08,5.14,5.05,5.12,12326141,0.0,0.0
2003-02-25 00:00:00+08:00,5.06,5.06,4.93,4.95,24373330,0.0,0.0
2003-02-26 00:00:00+08:00,4.97,4.99,4.93,4.93,20394588,0.0,0.0
2003-02-27 00:00:00+08:00,4.86,4.97,4.86,4.9,16332605,0.0,0.0
2003-02-28 00:00:00+08:00,4.9,4.9,4.9,4.9,0,0.0,0.0
2003-03-03 00:00:00+08:00,4.93,4.99,4.91,4.95,14096626,0.0,0.0
2003-03-04 00:00:00+08:00,4.93,4.95,4.88,4.88,20014510,0.0,0.0
2003-03-05 00:00:00+08:00,4.86,4.88,4.8,4.84,23100403,0.0,0.0
2003-03-06 00:00:00+08:00,4.86,4.9,4.82,4.88,15230063,0.0,0.0
2003-03-07 00:00:00+08:00,4.84,4.9,4.8,4.86,15268460,0.0,0.0
2003-03-10 00:00:00+08:00,4.86,4.91,4.82,4.86,17672403,0.0,0.0
2003-03-11 00:00:00+08:00,4.84,4.86,4.73,4.75,31686889,0.0,0.0
2003-03-12 00:00:00+08:00,4.78,4.84,4.75,4.82,22616906,0.0,0.0
2003-03-13 00:00:00+08:00,4.82,4.93,4.82,4.91,22103877,0.0,0.0
2003-03-14 00:00:00+08:00,5.05,5.08,4.99,5.03,29680532,0.0,0.0
2003-03-17 00:00:00+08:00,5.03,5.03,4.88,4.88,18329766,0.0,0.0
2003-03-18 00:00:00+08:00,5.03,5.1,4.99,5.05,26652402,0.0,0.0
2003-03-19 00:00:00+08:00,5.03,5.03,4.95,4.97,15089663,0.0,0.0
2003-03-20 00:00:00+08:00,5.03,5.08,4.99,5.06,32184127,0.0,0.0
